Instrument,SessionContext,BarIndex,Time,Open,High,Low,Close,MacroState,ActiveDirection,SponsorState,SponsorConfidence,SequencePhase,SequenceAuthority,MaturityLevel,DominanceScore,DegradationScore,BalanceScore,TransitionScore,AmbiguityScore,Events,SFCStatus,ExpectedNextBehavior,InvalidationCondition
"NQ","RTH",1127,"2021-05-05 13:45:00",13490,13495,13489.25,13493.75,"Balance","Down","Balance",0.300,"TwoB",0.580,"Late",0.000,0.690,0.640,0.130,0.483,"LateralSeed|SFCandidate","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"NQ","RTH",1128,"2021-05-05 13:50:00",13493.25,13494.75,13489.5,13492.75,"Balance","Down","Balance",0.300,"R2R",0.580,"Late",0.000,0.785,0.629,0.159,0.524,"SFCandidate","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"NQ","RTH",1129,"2021-05-05 13:55:00",13492.25,13494.25,13483,13484,"Unresolved","Down","ReclaimAttempt",0.450,"R2R",0.580,"Late",0.040,0.722,0.569,0.137,0.462,"ReclaimAttempt","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1130,"2021-05-05 14:00:00",13484,13487,13482.5,13483.5,"Unresolved","Down","FailedReclaim",0.700,"R2R",0.580,"Late",0.000,0.785,0.583,0.186,0.505,"RejectedReclaim","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1131,"2021-05-06 06:35:00",13484.5,13487.5,13430.5,13431,"Unresolved","Down","FailedReclaim",0.600,"R2R",0.930,"Mature",0.100,0.742,0.537,0.171,0.465,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1132,"2021-05-06 06:40:00",13430.5,13508.5,13424.5,13507.75,"Unresolved","Down","Unresolved",0.200,"TwoB",0.930,"Mature",0.142,0.832,0.534,0.197,0.508,"SFCandidate","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1133,"2021-05-06 06:45:00",13507,13509,13466.25,13472.75,"Unresolved","Down","Unresolved",0.200,"R2R",0.930,"Mature",0.231,0.786,0.491,0.181,0.467,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1134,"2021-05-06 06:50:00",13472.25,13486.5,13455.5,13473.25,"Balance","Down","Balance",0.300,"TwoB",0.930,"Mature",0.160,0.913,0.652,0.199,0.590,"LateralSeed|SFCandidate","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"NQ","RTH",1135,"2021-05-06 06:55:00",13473.5,13505.75,13459,13461.5,"Unresolved","Down","ReclaimAttempt",0.450,"R2R",0.930,"Mature",0.288,0.840,0.590,0.173,0.523,"ReclaimAttempt","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1136,"2021-05-06 07:00:00",13462,13462.5,13426.5,13427.75,"Degrading","Down","Challenged",0.600,"R2R",0.930,"Mature",0.515,0.693,0.462,0.099,0.381,"AcceptedReclaim","Candidate","Dominance still exists, but efficiency is degrading. Watch for balance or failed continuation.","Invalidated by clean dominance reassertion with efficient continuation."
"NQ","RTH",1137,"2021-05-06 07:05:00",13427.5,13448.75,13413,13440.25,"Degrading","Down","Failing",0.600,"TwoB",0.930,"Mature",0.423,0.977,0.565,0.181,0.560,"FailedContinuation|SFCandidate","Candidate","Dominance still exists, but efficiency is degrading. Watch for balance or failed continuation.","Invalidated by clean dominance reassertion with efficient continuation."
"NQ","RTH",1138,"2021-05-06 07:10:00",13440.5,13443.75,13414.25,13414.75,"Balance","Down","Challenged",0.700,"R2R",0.930,"Mature",0.389,1.000,0.620,0.216,0.646,"FailedContinuation","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"NQ","RTH",1139,"2021-05-06 07:15:00",13415,13446.5,13413.5,13425.25,"Unresolved","Down","Failing",0.800,"TwoB",0.930,"Mature",0.248,1.000,0.771,0.230,0.754,"LateralSeed|SFCandidate","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1140,"2021-05-06 07:20:00",13425.25,13433.5,13393.75,13399.75,"Unresolved","Down","ReclaimAttempt",0.450,"R2R",0.930,"Mature",0.279,0.920,0.699,0.193,0.674,"ReclaimAttempt","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1141,"2021-05-06 07:25:00",13399.25,13427.25,13388.75,13424.25,"Unresolved","Down","FailedReclaim",0.700,"TwoB",0.930,"Mature",0.172,1.000,0.743,0.267,0.780,"SFCandidate|RejectedReclaim","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1142,"2021-05-06 07:30:00",13423.5,13436.75,13413.5,13418.5,"Unresolved","Down","Unresolved",0.200,"R2R",0.930,"Mature",0.195,0.940,0.684,0.235,0.717,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1143,"2021-05-06 07:35:00",13419,13439.75,13411.75,13435.25,"Unresolved","Down","Unresolved",0.200,"TwoB",0.930,"Mature",0.113,1.000,0.829,0.246,0.820,"LateralSeed|SFCandidate","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1144,"2021-05-06 07:40:00",13435.5,13473.5,13432.25,13466.75,"Unresolved","Up","Unresolved",0.200,"B2B",0.200,"Early",0.079,0.920,0.763,0.218,0.754,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1145,"2021-05-06 07:45:00",13466.5,13488,13458.75,13460.75,"Unresolved","Up","Unresolved",0.200,"TwoR",0.350,"Early",0.055,0.846,0.702,0.192,0.694,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1146,"2021-05-06 07:50:00",13460.75,13474.5,13452.75,13455.75,"Balance","Down","ReclaimAttempt",0.450,"R2R",0.200,"Early",0.090,0.759,0.635,0.167,0.618,"ReclaimAttempt","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"NQ","RTH",1147,"2021-05-06 07:55:00",13456,13478.25,13454.25,13474,"Unresolved","Down","FailedReclaim",0.700,"TwoB",0.350,"Early",0.000,0.838,0.805,0.205,0.729,"LateralSeed|RejectedReclaim","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1148,"2021-05-06 08:00:00",13474,13478.25,13444.75,13465,"Unresolved","Down","FailedReclaim",0.600,"R2R",0.670,"Developing",0.045,0.771,0.740,0.181,0.671,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1149,"2021-05-06 08:05:00",13465.5,13471.5,13443.75,13459.25,"Balance","Down","Balance",0.300,"R2R",0.670,"Developing",0.090,0.709,0.681,0.160,0.617,"","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"NQ","RTH",1150,"2021-05-06 08:10:00",13459,13468.25,13414,13421.25,"Balance","Down","Balance",0.300,"R2R",0.850,"Developing",0.182,0.653,0.627,0.147,0.568,"","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"NQ","RTH",1151,"2021-05-06 08:15:00",13421.25,13429.75,13407.75,13411.5,"Degrading","Down","ReclaimAttempt",0.450,"R2R",0.930,"Mature",0.308,0.600,0.566,0.125,0.502,"ReclaimAttempt","Candidate","Dominance still exists, but efficiency is degrading. Watch for balance or failed continuation.","Invalidated by clean dominance reassertion with efficient continuation."
"NQ","RTH",1152,"2021-05-06 08:20:00",13411.25,13438,13407.5,13431.25,"Unresolved","Down","FailedReclaim",0.700,"TwoB",0.930,"Mature",0.055,1.000,0.881,0.255,0.832,"FailedContinuation|LateralSeed|SFCandidate|RejectedReclaim","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1153,"2021-05-06 08:25:00",13431,13472.75,13425.25,13470.5,"Unresolved","Up","Unresolved",0.200,"B2B",0.200,"Early",0.039,0.920,0.811,0.225,0.766,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1154,"2021-05-06 08:30:00",13470.25,13495.25,13468.25,13493.25,"Unresolved","Up","Unresolved",0.200,"B2B",0.430,"Early",0.027,0.896,0.746,0.199,0.704,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1155,"2021-05-06 08:35:00",13493.75,13526.25,13487,13523.5,"Balance","Up","Balance",0.300,"B2B",0.670,"Developing",0.075,0.825,0.686,0.175,0.648,"","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"NQ","RTH",1156,"2021-05-06 08:40:00",13523.75,13531.25,13519,13525.75,"Balance","Up","ReclaimAttempt",0.450,"B2B",0.670,"Developing",0.169,0.739,0.621,0.151,0.576,"ReclaimAttempt","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"NQ","RTH",1157,"2021-05-06 08:45:00",13525.5,13557.75,13525.5,13552.5,"Degrading","Up","Challenged",0.600,"B2B",0.670,"Developing",0.365,0.580,0.492,0.079,0.430,"AcceptedReclaim","Candidate","Dominance still exists, but efficiency is degrading. Watch for balance or failed continuation.","Invalidated by clean dominance reassertion with efficient continuation."
"NQ","RTH",1158,"2021-05-06 08:50:00",13553,13557.75,13546,13553.25,"Unresolved","Up","Unresolved",0.200,"B2B",0.750,"Mature",0.296,0.743,0.552,0.123,0.526,"FailedContinuation","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1159,"2021-05-06 08:55:00",13553,13564,13546.5,13547.75,"Balance","Up","Balance",0.300,"TwoR",0.750,"Mature",0.178,0.874,0.708,0.147,0.644,"LateralSeed|SFCandidate","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"NQ","RTH",1160,"2021-05-06 09:00:00",13547.25,13559,13544.5,13546.25,"Balance","Down","ReclaimAttempt",0.450,"R2R",0.200,"Early",0.204,0.784,0.641,0.125,0.572,"ReclaimAttempt","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"NQ","RTH",1161,"2021-05-06 09:05:00",13546.25,13550.25,13536.5,13547,"Balance","Down","FailedReclaim",0.700,"TwoB",0.350,"Early",0.095,0.821,0.650,0.168,0.606,"RejectedReclaim","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"NQ","RTH",1162,"2021-05-06 09:10:00",13547.25,13549.75,13532.5,13538,"Unresolved","Down","FailedReclaim",0.600,"R2R",0.670,"Developing",0.147,0.755,0.598,0.155,0.558,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1163,"2021-05-06 09:15:00",13538,13543.25,13529.25,13530.5,"Balance","Down","Balance",0.300,"R2R",0.670,"Developing",0.101,0.735,0.710,0.137,0.593,"LateralSeed","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"NQ","RTH",1164,"2021-05-06 09:20:00",13530.5,13555,13530,13544.75,"Balance","Down","Balance",0.300,"TwoB",0.670,"Developing",0.135,0.676,0.653,0.121,0.546,"","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"NQ","RTH",1165,"2021-05-06 09:25:00",13544.5,13557.25,13542.5,13554,"Unresolved","Up","ReclaimAttempt",0.450,"B2B",0.200,"Early",0.164,0.602,0.591,0.101,0.482,"ReclaimAttempt","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1166,"2021-05-06 09:30:00",13554.25,13582,13551.5,13580.5,"Directional","Up","Reasserting",0.700,"B2B",0.850,"Early",0.401,0.454,0.464,0.033,0.343,"AcceptedReclaim","None","Continuation or shallow non-dominant retrace expected.","Invalidated by failed continuation, rising overlap, or opposing authority."
"NQ","RTH",1167,"2021-05-06 09:35:00",13581.25,13591.25,13577,13577.75,"Degrading","Up","Failing",0.600,"TwoR",0.850,"Developing",0.369,0.608,0.527,0.080,0.446,"FailedContinuation","Candidate","Dominance still exists, but efficiency is degrading. Watch for balance or failed continuation.","Invalidated by clean dominance reassertion with efficient continuation."
"NQ","RTH",1168,"2021-05-06 09:40:00",13578.25,13583,13562,13569,"Unresolved","Down","ReclaimAttempt",0.450,"R2R",0.200,"Early",0.379,0.539,0.475,0.064,0.390,"ReclaimAttempt","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1169,"2021-05-06 09:45:00",13568.75,13579.5,13565.5,13571.25,"Unresolved","Down","FailedReclaim",0.700,"TwoB",0.350,"Early",0.269,0.596,0.497,0.119,0.439,"RejectedReclaim","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1170,"2021-05-06 09:50:00",13571,13575.75,13557.25,13565.25,"Balance","Down","FailedReclaim",0.600,"R2R",0.430,"Developing",0.168,0.638,0.617,0.109,0.484,"LateralSeed","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"NQ","RTH",1171,"2021-05-06 09:55:00",13565.25,13579.75,13565,13573.25,"Unresolved","Down","Unresolved",0.200,"TwoB",0.430,"Developing",0.154,0.637,0.568,0.101,0.445,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1172,"2021-05-06 10:00:00",13572.75,13574.75,13559.75,13562.5,"Unresolved","Down","Unresolved",0.200,"R2R",0.430,"Developing",0.142,0.636,0.522,0.093,0.410,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1173,"2021-05-06 10:05:00",13562.25,13573.75,13555.25,13564.75,"Unresolved","Down","Unresolved",0.200,"TwoB",0.430,"Developing",0.130,0.635,0.480,0.085,0.377,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1174,"2021-05-06 10:10:00",13564.5,13568,13543.25,13551.75,"Unresolved","Down","ReclaimAttempt",0.450,"R2R",0.430,"Developing",0.160,0.614,0.432,0.068,0.327,"ReclaimAttempt","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1175,"2021-05-06 10:15:00",13551.25,13554.25,13532,13532.25,"Unresolved","Down","Unresolved",0.200,"R2R",0.460,"Late",0.147,0.635,0.397,0.063,0.301,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1176,"2021-05-06 10:20:00",13532,13541,13520.5,13525,"Unresolved","Down","Unresolved",0.200,"R2R",0.580,"Late",0.135,0.605,0.366,0.058,0.277,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1177,"2021-05-06 10:25:00",13525.5,13535,13516.25,13523.25,"Unresolved","Down","ReclaimAttempt",0.450,"R2R",0.580,"Late",0.165,0.556,0.326,0.043,0.234,"ReclaimAttempt","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1178,"2021-05-06 10:30:00",13523,13536.5,13521.25,13529.5,"Unresolved","Down","FailedReclaim",0.700,"TwoB",0.580,"Late",0.000,0.802,0.560,0.140,0.456,"LateralSeed|SFCandidate|RejectedReclaim","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1179,"2021-05-06 10:35:00",13529.25,13543,13527.5,13540.5,"Unresolved","Up","Unresolved",0.200,"B2B",0.200,"Early",0.000,0.738,0.515,0.129,0.419,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1180,"2021-05-06 10:40:00",13540.25,13547,13527.5,13531.5,"Unresolved","Up","Unresolved",0.200,"TwoR",0.350,"Early",0.000,0.679,0.474,0.118,0.386,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1181,"2021-05-06 10:45:00",13531,13533.75,13509,13516.25,"Unresolved","Down","FailedReclaim",0.600,"R2R",0.200,"Early",0.000,0.624,0.436,0.109,0.355,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1182,"2021-05-06 10:50:00",13516.5,13519.5,13505.25,13517,"Unresolved","Down","Unresolved",0.200,"TwoB",0.350,"Early",0.000,0.574,0.401,0.100,0.326,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1183,"2021-05-06 10:55:00",13516.5,13517,13493.5,13495,"Unresolved","Down","ReclaimAttempt",0.450,"R2R",0.430,"Developing",0.040,0.558,0.359,0.082,0.280,"ReclaimAttempt","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1184,"2021-05-06 11:00:00",13495.25,13502.5,13488.5,13492.5,"Unresolved","Down","Unresolved",0.200,"R2R",0.430,"Developing",0.037,0.564,0.331,0.076,0.258,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1185,"2021-05-06 11:05:00",13492.5,13507.5,13491.75,13504.5,"Unresolved","Down","Unresolved",0.200,"TwoB",0.430,"Developing",0.034,0.569,0.304,0.069,0.237,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1186,"2021-05-06 11:10:00",13504.25,13515.75,13498,13512,"Unresolved","Up","ReclaimAttempt",0.450,"B2B",0.200,"Early",0.071,0.503,0.270,0.054,0.198,"ReclaimAttempt","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1187,"2021-05-06 11:15:00",13512,13525.5,13480.5,13511.5,"Unresolved","Up","FailedReclaim",0.700,"TwoR",0.350,"Early",0.000,0.563,0.308,0.110,0.262,"RejectedReclaim","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1188,"2021-05-06 11:20:00",13511,13518.25,13495,13509.75,"Unresolved","Down","Unresolved",0.200,"R2R",0.200,"Early",0.000,0.518,0.284,0.101,0.241,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1189,"2021-05-06 11:25:00",13509.25,13517.75,13491.5,13517.25,"Unresolved","Down","Unresolved",0.200,"TwoB",0.350,"Early",0.000,0.516,0.421,0.093,0.302,"LateralSeed","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1190,"2021-05-06 11:30:00",13517,13523.75,13472.5,13476,"Unresolved","Down","Unresolved",0.200,"R2R",0.770,"Developing",0.060,0.475,0.387,0.085,0.278,"","None","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1191,"2021-05-06 11:35:00",13476,13486.5,13468.75,13475.25,"Unresolved","Down","ReclaimAttempt",0.450,"R2R",0.770,"Developing",0.155,0.417,0.346,0.069,0.236,"ReclaimAttempt","None","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1192,"2021-05-06 11:40:00",13475.25,13486.5,13469.25,13477.25,"Unresolved","Down","FailedReclaim",0.700,"TwoB",0.770,"Developing",0.123,0.484,0.378,0.123,0.297,"RejectedReclaim","None","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1193,"2021-05-06 11:45:00",13478,13489.75,13466.25,13473.5,"Unresolved","Down","FailedReclaim",0.600,"R2R",0.850,"Mature",0.133,0.505,0.508,0.113,0.353,"LateralSeed","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1194,"2021-05-06 11:50:00",13473.75,13494.75,13472.25,13489.25,"Unresolved","Down","Unresolved",0.200,"TwoB",0.850,"Mature",0.172,0.615,0.508,0.144,0.405,"SFCandidate","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1195,"2021-05-06 11:55:00",13488.5,13511,13482,13500.5,"Unresolved","Up","Unresolved",0.200,"B2B",0.200,"Early",0.159,0.565,0.467,0.133,0.372,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1196,"2021-05-06 12:00:00",13500.25,13509.5,13485.25,13486.5,"Unresolved","Up","Unresolved",0.200,"TwoR",0.350,"Early",0.146,0.520,0.430,0.122,0.343,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1197,"2021-05-06 12:05:00",13486.25,13498,13476,13489.5,"Unresolved","Up","ReclaimAttempt",0.450,"B2B",0.550,"Developing",0.094,0.499,0.545,0.102,0.375,"LateralSeed|ReclaimAttempt","None","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1198,"2021-05-06 12:10:00",13490,13500.5,13484.25,13499.25,"Unresolved","Up","FailedReclaim",0.700,"B2B",0.550,"Developing",0.007,0.559,0.562,0.154,0.425,"RejectedReclaim","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1199,"2021-05-06 12:15:00",13498.75,13525,13493.5,13521.5,"Unresolved","Up","FailedReclaim",0.600,"B2B",0.850,"Developing",0.106,0.514,0.517,0.142,0.391,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1200,"2021-05-06 12:20:00",13520.75,13522.25,13507.75,13516,"Unresolved","Up","Unresolved",0.200,"TwoR",0.930,"Mature",0.148,0.623,0.515,0.170,0.440,"SFCandidate","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1201,"2021-05-06 12:25:00",13515.75,13516.5,13502,13513.25,"Balance","Down","Balance",0.300,"R2R",0.200,"Early",0.056,0.613,0.634,0.157,0.485,"LateralSeed","Candidate","Balance/lateral behavior active. Directional inference unreliable until accepted breakout.","Invalidated by accepted breakout followed by efficient continuation."
"NQ","RTH",1202,"2021-05-06 12:30:00",13512.5,13534.25,13508.25,13525,"Unresolved","Down","Unresolved",0.200,"TwoB",0.350,"Early",0.051,0.564,0.583,0.144,0.446,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1203,"2021-05-06 12:35:00",13525,13533.25,13515.75,13521.5,"Unresolved","Down","ReclaimAttempt",0.450,"R2R",0.770,"Developing",0.147,0.499,0.527,0.123,0.390,"ReclaimAttempt","None","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1204,"2021-05-06 12:40:00",13521.75,13547.5,13520,13545.75,"Unresolved","Down","FailedReclaim",0.700,"TwoB",0.770,"Developing",0.115,0.559,0.545,0.173,0.439,"RejectedReclaim","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1205,"2021-05-06 12:45:00",13545.75,13554.25,13540.25,13545,"Unresolved","Down","FailedReclaim",0.600,"R2R",0.850,"Developing",0.206,0.514,0.501,0.159,0.404,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1206,"2021-05-06 12:50:00",13545.25,13554.75,13533.5,13553,"Unresolved","Down","Unresolved",0.200,"TwoB",0.930,"Mature",0.240,0.623,0.501,0.186,0.452,"SFCandidate","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1207,"2021-05-06 12:55:00",13553.25,13586,13553.25,13583.75,"Unresolved","Up","Unresolved",0.200,"B2B",0.200,"Early",0.221,0.573,0.461,0.171,0.415,"","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
"NQ","RTH",1208,"2021-05-06 13:00:00",13583.75,13603.75,13572.75,13593.75,"Unresolved","Up","ReclaimAttempt",0.450,"B2B",0.550,"Early",0.243,0.507,0.414,0.148,0.362,"ReclaimAttempt","Candidate","Auction unresolved. Ambiguity high. Avoid strong directional inference.","Resolved by accepted breakout, failed transition, or clear dominance reassertion."
